ID,Titre,URL,Thumbnail,Created_at
G9NZv9ix30g,KOPO INTERVIEW,https://youtu.be/G9NZv9ix30g,https://i.ytimg.com/vi/G9NZv9ix30g/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLAP0czAwBKN-wdTUwSnCKfAn5sygw,
XFLg1GFeJUw,LE Phrasé RYTHMIQUE POUR LE BLUES,https://youtu.be/XFLg1GFeJUw,https://i.ytimg.com/vi/XFLg1GFeJUw/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLC7l8Zb0oHRZdoSnf9dD-wVBvpUug,
ms3BUsXlb9E,RIFF BLUES ACOUSTIQUE ROOTS - avec PDF,https://youtu.be/ms3BUsXlb9E,https://i.ytimg.com/vi/ms3BUsXlb9E/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLAPVyKhxUCxq569kJJbRsF00ji8sA,
JoLEjVpro54,7 PROBLEMES QUI VOUS EMPECHENT DE MAITRISER LE BLUES,https://youtu.be/JoLEjVpro54,https://i.ytimg.com/vi/JoLEjVpro54/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLD3A3vTHeVXbZ3NuCfZJy61o10M_w,
QFe43ddWyXY,DEVELOPPEZ L'ASPECT FORMEL DE VOS COMPOS,https://youtu.be/QFe43ddWyXY,https://i.ytimg.com/vi/QFe43ddWyXY/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCEAsEJQLRyI41RpNZi02eiPH4vpg,
92o5Arcm1L8,LE DIDDLEY BEAT,https://youtu.be/92o5Arcm1L8,https://i.ytimg.com/vi/92o5Arcm1L8/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLD82HlC4l_lJagJVBwTkpLPxrxeTw,
q8cA6MrzOHc,MAITRISER LES BLUE NOTES EN IMPRO,https://youtu.be/q8cA6MrzOHc,https://i.ytimg.com/vi/q8cA6MrzOHc/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLAXBNn346a2QwE_Zzet5ufRvJubKQ,
3sLyqKAMBKo,FAITES SONNER LA SIXTE DANS VOS BLUES,https://youtu.be/3sLyqKAMBKo,https://i.ytimg.com/vi/3sLyqKAMBKo/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCZwYNpolhm-93Wcak8UELoOOvNGQ,
-QrwWucZviI,EMBELLISSEZ VOS ACCORDS A LA GUITARE,https://youtu.be/-QrwWucZviI,https://i.ytimg.com/vi/-QrwWucZviI/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLAfEaDRPOxzIOiMefHdhe0lHPWGqA,
PVKmO-vfl48,JOHN LEE HOOKER STYLE - PDF,https://youtu.be/PVKmO-vfl48,https://i.ytimg.com/vi/PVKmO-vfl48/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLA3Bs4b7Wdv5t_DlrvP6Igaco341g,
C1aiV3jLh8Y,FAIRE SONNER LA GAMME BLUES,https://youtu.be/C1aiV3jLh8Y,https://i.ytimg.com/vi/C1aiV3jLh8Y/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLAD261JBD5M_VPJv78tyObVKfYbFw,
gFtBOtJlui4,COMPOSER VOS MUSIQUES,https://youtu.be/gFtBOtJlui4,https://i.ytimg.com/vi/gFtBOtJlui4/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCEH5KtaEgVNGQAIVDNmtVezHkqXQ,
G8HA_m5Sms0,COMPOSER DES RIFFS COMME JIMMY PAGE - PDF,https://youtu.be/G8HA_m5Sms0,https://i.ytimg.com/vi/G8HA_m5Sms0/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLBPYPTNgOVaI8xcZvYtvKyeN4n5tg,
VOiCSsR3-O0,MARK KNOPFLER et JJ CALE STYLE,https://youtu.be/VOiCSsR3-O0,https://i.ytimg.com/vi/VOiCSsR3-O0/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLAUWqNr_xoGk2XBTMqCRbv0wIUc2A,
ejTzktPbxlc,LES SECRETS DE LARRY CARLTON #1,https://youtu.be/ejTzktPbxlc,https://i.ytimg.com/vi/ejTzktPbxlc/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDxN7RBN8-f3Y0RkzUlR3v7a_A16w,
Dej84nRlUCI,RENDRE UNE REVERB PLUS NATURELLE,https://youtu.be/Dej84nRlUCI,https://i.ytimg.com/vi/Dej84nRlUCI/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLBPF1CfkE1NFJk03agZXx6GmBoU0w,
bJ2ABtWNQCg,HELP ! BESOIN D'AIDE,https://youtu.be/bJ2ABtWNQCg,https://i.ytimg.com/vi/bJ2ABtWNQCg/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLAYahAVJbZYF4YU8GTWRSf4Vt6JrQ,
JVWNhLuWtDM,RIFF BLUES FINGER STYLE - PDF,https://youtu.be/JVWNhLuWtDM,https://i.ytimg.com/vi/JVWNhLuWtDM/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCc-imG6wY2zKqROPewnZyadJ1xIQ,
ybZBWL8eBPg,ACCORDS MAJEURS JIMI HENDRIX STYLE - PDF,https://youtu.be/ybZBWL8eBPg,https://i.ytimg.com/vi/ybZBWL8eBPg/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLBcAv6WSNhLcrZDnGp7pbyHNTzmlQ,
uag1igvWpOE,DÉBUTANT - ENTENDRE LE MODE IONIEN - PDF,https://youtu.be/uag1igvWpOE,https://i.ytimg.com/vi/uag1igvWpOE/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLBoIr7Te7wUFcuia9KuAc8l9Disdg,
WyGXBmqL4oE,ARRETER DE TOURNER EN ROND SUR LA PENTA,https://youtu.be/WyGXBmqL4oE,https://i.ytimg.com/vi/WyGXBmqL4oE/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDOgyKTlCRofI4z1ylAPqTpwztFbA,
H2ddnu-DAcw,RECYCLER RESPECTER S'APPROPRIER,https://youtu.be/H2ddnu-DAcw,https://i.ytimg.com/vi/H2ddnu-DAcw/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDRYZmcOrmhyuTOU1QyJvhP_AOiTA,
D7j3u2Llmvg,TRAVAILLER LA MISE EN PLACE RYTHMIQUE,https://youtu.be/D7j3u2Llmvg,https://i.ytimg.com/vi/D7j3u2Llmvg/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLA1KKW0rYZQF6MblTyInCZ_K7evYQ,
aZXEboyx_l0,ASMR DU GUITARISTE,https://youtu.be/aZXEboyx_l0,https://i.ytimg.com/vi/aZXEboyx_l0/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLAsyG-LJ0Er_suz0S4uGuOn4SIEaA,
mFdezLjV23Y,REMPLACER LES BARRES à la guitare,https://youtu.be/mFdezLjV23Y,https://i.ytimg.com/vi/mFdezLjV23Y/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDmWRdE84HJexjjGTlnpVYwUOUwbA,
LQB03jnnBFI,ENREGISTRER SA MUSIQUE SEUL ?,https://youtu.be/LQB03jnnBFI,https://i.ytimg.com/vi/LQB03jnnBFI/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDasiiO0lmh0YbN7YQQuQMtR3OGig,
OceNiaW0oNw,GUITARE et MAL AUX DOIGTS - comment faire ?,https://youtu.be/OceNiaW0oNw,https://i.ytimg.com/vi/OceNiaW0oNw/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLBuefXaKs34ik89I9G0S6YZc1S6zw,
rvDlk6p5nTo,DES ACCORDS PLUS FACILES ET PLUS BEAUX #4 pdf,https://youtu.be/rvDlk6p5nTo,https://i.ytimg.com/vi/rvDlk6p5nTo/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDgXyGgazBenqp_IGYWgipVJt7gBQ,
YBHqSjDe2JM,GHOST NOTES A LA Mark KNOPFLER,https://youtu.be/YBHqSjDe2JM,https://i.ytimg.com/vi/YBHqSjDe2JM/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLACJ5-vkn9Yk9K5boS7NNYkwfPaMw,
2uqNXUGIjqE,DISSONANCES à la JOHN SCOFIELD avec PDF,https://youtu.be/2uqNXUGIjqE,https://i.ytimg.com/vi/2uqNXUGIjqE/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCC4DroqSzchCwxmNJ4KKvTlobWZQ,
emIDewrABNI,TEST - FREEZE - ELECTRO HARMONIX,https://youtu.be/emIDewrABNI,https://i.ytimg.com/vi/emIDewrABNI/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLAaEnYPxU0m06e3YUBlCiMARgaHIQ,
dvwzfmnVBKA,MA TECHNIQUE POUR RESTER DEBUTANT,https://youtu.be/dvwzfmnVBKA,https://i.ytimg.com/vi/dvwzfmnVBKA/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCv6xGwTXsLJWsu8gxHjVekAjoEzw,
bAI-e7_lYmQ,ENTENDRE LE MODE LYDIEN avec PDF,https://youtu.be/bAI-e7_lYmQ,https://i.ytimg.com/vi/bAI-e7_lYmQ/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDkFc8pv1qDolS_zwvwZsjlgRuejg,
17W8yjeFwWM,MINEUR EOLIEN OU DORIEN,https://youtu.be/17W8yjeFwWM,https://i.ytimg.com/vi/17W8yjeFwWM/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLA3wUmOrBU2KqAPv6cr5gs3T-L1UQ,
oIaJDtQ-S0M,FAIRE UN BOURDON AVEC UN LOOPER,https://youtu.be/oIaJDtQ-S0M,https://i.ytimg.com/vi/oIaJDtQ-S0M/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLAVKfGyhUzVan-wKf8DGVtvAkJmQA,
tThge_VKlls,RESULTATS DU CONCOURS et SURPRISE,https://youtu.be/tThge_VKlls,https://i.ytimg.com/vi/tThge_VKlls/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDkKvIEow72kVInMvvqoQamerGaUg,
zYbaOqPTNAA,TRAVAILLER LE RYTHME SANS GUITARE #3,https://youtu.be/zYbaOqPTNAA,https://i.ytimg.com/vi/zYbaOqPTNAA/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCjgx7fBmBmW7jnsNfqcF6tM5Jedg,
0LDeaYoSmeY,même pas mal,https://youtu.be/0LDeaYoSmeY,https://i.ytimg.com/vi/0LDeaYoSmeY/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDVr_riPwrXfbxQJegf49VlNOyrWA,
tJEMMGt6wjA,3 MODES DANS UN RIFF - BLUES FINGER STYLE #13,https://youtu.be/tJEMMGt6wjA,https://i.ytimg.com/vi/tJEMMGt6wjA/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCUbAbT4FnqKbYmQQbGvoYjIfbs2g,
iqrZbpWTvdA,BLUES JAZZ TURNAROUNDS COMMENT ENRICHIR VOS BLUES #4 - PDF,https://youtu.be/iqrZbpWTvdA,https://i.ytimg.com/vi/iqrZbpWTvdA/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLAEA8OOJH7zkgl-zy62Nq9E-QpZjw,
gPGnT4B2QXQ,REMPLACER LE D mineur - avec PDF,https://youtu.be/gPGnT4B2QXQ,https://i.ytimg.com/vi/gPGnT4B2QXQ/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDgcUfGxk2rlHA6SqO2KPrc0phbUg,
6rYOk2Ky4Dk,ça sent la FIN DE CARRIERE,https://youtu.be/6rYOk2Ky4Dk,https://i.ytimg.com/vi/6rYOk2Ky4Dk/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCl9vKTej0BLVoKSH3CpmY_-wPM4g,
7IVvyNfNa6U,1 DOBRO - 1 ARPEGE ET L'ITALIE,https://youtu.be/7IVvyNfNa6U,https://i.ytimg.com/vi/7IVvyNfNa6U/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLABDGNmQ9_gaFf7EYo_LCH_qA2I3Q,
YFoVPavpPc8,IMPRO DEBUTANT - FAIRE SONNER LA PENTA,https://youtu.be/YFoVPavpPc8,https://i.ytimg.com/vi/YFoVPavpPc8/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLBWZYY-Ozcm3IsRaHCYlOONm5rQ_A,
3raCnq-iyhw,COMMENT ENRICHIR VOS BLUES #3 PDF,https://youtu.be/3raCnq-iyhw,https://i.ytimg.com/vi/3raCnq-iyhw/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLAmhVl9896lPMc7SrgiAechGA2vnQ,
WGP-xwzCVUM,UNE EMOTION POUR MOI,https://youtu.be/WGP-xwzCVUM,https://i.ytimg.com/vi/WGP-xwzCVUM/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLA6YzsI2KKxVfQqtoo5NNiT_nWJcA,
nZ2AjsjBtJ4,JEF LEE JOHNSON - News from the jungle,https://youtu.be/nZ2AjsjBtJ4,https://i.ytimg.com/vi/nZ2AjsjBtJ4/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLAxhlSgGp2D3U8rme4xF5FVtkfw8A,
1X_GwJ_B1Fw,TRAVAILLER LE RYTHME SANS GUITARE #2,https://youtu.be/1X_GwJ_B1Fw,https://i.ytimg.com/vi/1X_GwJ_B1Fw/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLAlXp2aEhACr6fBBUl0Xiimiz4q9w,
thGaEZQuiPQ,DES ACCORDS PLUS FACILES ET PLUS BEAUX avec PDF,https://youtu.be/thGaEZQuiPQ,https://i.ytimg.com/vi/thGaEZQuiPQ/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLAA6F_0PSEkBRBtgO-kQ_GxU-5TIw,
7_7zeCd4DKs,COMMENT ENTENDRE LES MODES ? # 3 avec PDF,https://youtu.be/7_7zeCd4DKs,https://i.ytimg.com/vi/7_7zeCd4DKs/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLAazAV9gRSa7_eyee7vF2gg3XEQNQ,
PFurMoJ4oYo,UPTOWN FUNK A LA GUITARE #2 AVEC DU GROS SON,https://youtu.be/PFurMoJ4oYo,https://i.ytimg.com/vi/PFurMoJ4oYo/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCeX4oda8Wn2kbOOuUzRFdOGDyWwA,
WLO6H02ADG8,INTENTION-RESULTAT A LA GUITARE,https://youtu.be/WLO6H02ADG8,https://i.ytimg.com/vi/WLO6H02ADG8/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCaNZy-vXD9i_81u10qp1dxr4BQ-A,
ONzwiz7N0rQ,TRAVAILLER LE RYTHME SANS GUITARE #1,https://youtu.be/ONzwiz7N0rQ,https://i.ytimg.com/vi/ONzwiz7N0rQ/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLAsxjKpgOFDr3M9S3eRPsbbrznewQ,
bxQdk_ZINzk,BLUES NEIL YOUNG STYLE avec PDF,https://youtu.be/bxQdk_ZINzk,https://i.ytimg.com/vi/bxQdk_ZINzk/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCIEmFbDTszE5FA0VdAjeYevV-2Gg,
BZ1oUHq20do,COMMENT ENRICHIR VOS BLUES #2 - PDF,https://youtu.be/BZ1oUHq20do,https://i.ytimg.com/vi/BZ1oUHq20do/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLA2abOKVCLEHxqSpVm8I7F9XwgQdg,
mFy0xdtgN_4,NEIL YOUNG - ARCHIVES,https://youtu.be/mFy0xdtgN_4,https://i.ytimg.com/vi/mFy0xdtgN_4/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDSV1mtG9kWcHWRjxp23Y8qOn_P4Q,
a1iUu2wNB9c,UN CONCOURS - UN CADEAU,https://youtu.be/a1iUu2wNB9c,https://i.ytimg.com/vi/a1iUu2wNB9c/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLBN3VuwUXd5ogZlKjngjXibc1q4Bw,
yHLdRbUT_H8,CHANSON TOP POUR MEGA DEBUTANT,https://youtu.be/yHLdRbUT_H8,https://i.ytimg.com/vi/yHLdRbUT_H8/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDveGUyJ2YwFSwgCb4274TxucjPzQ,
UtOQ_TBp3J8,PLAN BLUES A LA BB KING - POUR LES DEBUTANTS,https://youtu.be/UtOQ_TBp3J8,https://i.ytimg.com/vi/UtOQ_TBp3J8/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLBCHT7DplmJDxaKUnQtkBF3ZvFnVw,
h-zVqrTfZME,UN MOTIF EN 7/16,https://youtu.be/h-zVqrTfZME,https://i.ytimg.com/vi/h-zVqrTfZME/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLD1ikmvtYRpZP5nYo0oYCRZNB2g3g,
WlMd7Ga0TpA,LA MINUTE DU MELOMANE - Jacques BREL,https://youtu.be/WlMd7Ga0TpA,https://i.ytimg.com/vi/WlMd7Ga0TpA/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLB4wkzeNhxjCwtpEKAt-I1fHNs0tg,
61l8pvejH_I,LE CORPS L'ESPRIT ET LA GUITARE,https://youtu.be/61l8pvejH_I,https://i.ytimg.com/vi/61l8pvejH_I/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDkwBno1ep0K9ibS1CRh4ebioimQw,
LUPHptuEToc,UPTOWN FUNK A LA GUITARE,https://youtu.be/LUPHptuEToc,https://i.ytimg.com/vi/LUPHptuEToc/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLBndzCeLQjsqJRwR7GiZGyXqudnTQ,
nzyJpJKPJGg,IMPROVISER AVEC LES MOTIFS,https://youtu.be/nzyJpJKPJGg,https://i.ytimg.com/vi/nzyJpJKPJGg/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCv3iNZch5qhfefvAK7yX6q9PPSCA,
jRQk-E6qQ6M,UN SPLITTER GUITARE POUR QUOI FAIRE ?,https://youtu.be/jRQk-E6qQ6M,https://i.ytimg.com/vi/jRQk-E6qQ6M/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLD9rBqDedn6SqBoccmuEbsRB6E7OA,
AGzKbbudTaM,DEBUTER A LA GUITARE,https://youtu.be/AGzKbbudTaM,https://i.ytimg.com/vi/AGzKbbudTaM/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLC0uRuO2tuNIGDI0hNuWbd9ZVEG0A,
o076KbsIcQU,METRIQUES COMPLEXES POUR GUITARISTES Avancés,https://youtu.be/o076KbsIcQU,https://i.ytimg.com/vi/o076KbsIcQU/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCX9CfJVJyDCasXfXshhhhQ-j0zrQ,
eZSE-zz9q74,PROGRAMME POUR QUELQUES SEMAINES,https://youtu.be/eZSE-zz9q74,https://i.ytimg.com/vi/eZSE-zz9q74/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLAKrQrRXOnA0RIcgC9YzI1nBduV-g,
0piVOyRhESk,PINK FLOYD POUR LES GRANDS DEBUTANTS,https://youtu.be/0piVOyRhESk,https://i.ytimg.com/vi/0piVOyRhESk/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLBpBGpY2Fgoc0TCx06Hep1chNC6cA,
esmQGFuYl3g,BLUES GUITARE ACOUSTIQUE avec PDF,https://youtu.be/esmQGFuYl3g,https://i.ytimg.com/vi/esmQGFuYl3g/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLAsH3-ioJBLyeqL5mQvUqeEua7K3g,
CT2BPwnbyfQ,COMMENT ENRICHIR VOS BLUES #1 - PDF,https://youtu.be/CT2BPwnbyfQ,https://i.ytimg.com/vi/CT2BPwnbyfQ/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDvxCa9oMeoVtHP24XxvgPSeN-lIQ,
HhO6eXN0_YE,LA MINUTE DU MELOMANE - Chris DAVE,https://youtu.be/HhO6eXN0_YE,https://i.ytimg.com/vi/HhO6eXN0_YE/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLBJhGobgZQm75mElPUNuudSBNak5A,
nRWhoSGw8Oc,CHOISIR VOS CABLES GUITARE,https://youtu.be/nRWhoSGw8Oc,https://i.ytimg.com/vi/nRWhoSGw8Oc/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDPr6Ccovkp6tqZTuGfIWCOoGePsw,
bkY8nDAJDpE,STRUCTUREZ VOTRE MAIN DROITE - PDF,https://youtu.be/bkY8nDAJDpE,https://i.ytimg.com/vi/bkY8nDAJDpE/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLATT0QU5iZAlXkKIZw32rMDbSueYA,
pFZtPa2dBjo,FREDDIE KING - ANALYSE DE STYLE avec PDF,https://youtu.be/pFZtPa2dBjo,https://i.ytimg.com/vi/pFZtPa2dBjo/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLBpAwOOux1avgeSbldrWsrfvBnIuw,
NoLrhZuDp4k,Mike STERN PLAN analysé - PDF,https://youtu.be/NoLrhZuDp4k,https://i.ytimg.com/vi/NoLrhZuDp4k/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLAOEB61n5cUtuc_kzap6YoAXBz7OA,
D_MYquSYosc,ENREGISTRER EN STUDIO - Prises LIVE,https://youtu.be/D_MYquSYosc,https://i.ytimg.com/vi/D_MYquSYosc/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLB2fHI4XrotXtI_JfQPLPpDA5prgA,
FR8uWe_wXZc,ACCORDS SUSPENDUS - PDF,https://youtu.be/FR8uWe_wXZc,https://i.ytimg.com/vi/FR8uWe_wXZc/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCPjoto-JlNnxDryClNgCAHmVPy1w,
nPsdm02_tR4,SUPER RYTHMIQUE JAZZ FUNK - PDF,https://youtu.be/nPsdm02_tR4,https://i.ytimg.com/vi/nPsdm02_tR4/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLD3mk6NV2lZvupPvscXICVbV8JbKg,
N1pvNSIldak,ENREGISTRER EN STUDIO - 4 premiers conseils,https://youtu.be/N1pvNSIldak,https://i.ytimg.com/vi/N1pvNSIldak/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCY6M-jpNgkFHIctxd067bqhV8JNg,
